id,restaurant_name,menu_item,Calories,Carbs,Protein,Fat,restaurant_id
1789,Osaka,Happy Family,1200,100,80,60,13
1790,Osaka,Seafood Delight,700,20,60,40,13
1791,Osaka,Classic Garlic Sauce,450,35,40,18,13
1792,Osaka,Triple Szechuan,700,30,45,40,13
1793,Osaka,shrimp lo mei,500,70,25,15,13
1794,Osaka,Broccoli with Brown Sauce,100,17,4,2,13
1795,Osaka,Pepper Steak with Onion,250,15,26,10,13
1796,Osaka,Chicken Garlic Sauce,400,20,40,18,13
1797,Osaka,Shrimp Broccoli,220,10,24,10,13
1798,Osaka,Shrimp Garlic Sauce,700,35,25,50,13
1799,Osaka,Crab Rangoon,222,16,4,16,13
1800,Osaka,Gyoza (6 pcs),250,24,15,10,13
1801,Osaka,Edamame,122,10,11,6,13
1802,Osaka,Shumai (6 pcs),250,30,15,7,13
1803,Osaka,teriyaki chicken sticks,190,5,26,7,13
1804,Osaka,Sushi Sampler,200,28,20,2,13
1805,Osaka,Shrimp Tempura (App),220,19,8,12,13
1806,Osaka,Fried Calamari,400,28,22,22,13
1807,Osaka,Sashimi Sampler,140,0,28,1,13
1808,Osaka,Chicken Katsu (App),480,35,26,28,13
1809,Osaka,Rocky Shrimp,430,35,24,24,13
1810,Osaka,Yellowtail Jalapeno,175,5,23,7,13
1811,Osaka,Chicken Tempura (App),300,18,14,18,13
1812,Osaka,Rainbow Naruto,250,18,12,14,13
1813,Osaka,Pepper Tuna Appetizer,150,5,20,5,13
1814,Osaka,Salmon Naruto,110,4,8,7,13
1815,Osaka,Jalapeno Popper,200,5,6,18,13
1816,Osaka,Tuna Tataki,200,5,25,7,13
1817,Osaka,Miso Soup,84,7,6,3,13
1818,Osaka,Seaweed Salad,106,21,1,3,13
1819,Osaka,Kani Salad,240,15,8,16,13
1820,Osaka,House Salad,70,10,2,2,13
1821,Osaka,Avocado Salad,210,15,3,17,13
1822,Osaka,Shrimp Tempura Roll,508,71,20,18,13
1823,Osaka,California Roll,255,38,9,7,13
1824,Osaka,Spicy Tuna Roll,290,26,24,11,13
1825,Osaka,Philadelphia Roll,300,38,6,14,13
1826,Osaka,Spicy Salmon Roll,305,42,13,9,13
1827,Osaka,Sweet Potato Roll,250,51,6,3,13
1828,Osaka,Cucumber Avocado Roll,136,28,2,4,13
1829,Osaka,Spider Roll,400,65,12,12,13
1830,Osaka,Eel Avocado Roll,300,38,20,9,13
1831,Osaka,Avocado Roll,140,28,2,4,13
1832,Osaka,Alaska Roll,300,38,8,12,13
1833,Osaka,Salmon Avocado Roll,300,42,13,9,13
1834,Osaka,Spicy Kani (Crabmeat) Roll,290,50,6,6,13
1835,Osaka,Salmon Roll,231,28,13,6,13
1836,Osaka,Tuna Roll,184,27,24,2,13
1837,Osaka,Kani Tempura Roll (Crabmeat),250,35,9,7,13
1838,Osaka,Spicy Yellowtail Roll,183,27,8,4,13
1839,Osaka,Tofu Skin Roll,140,12,8,6,13
1840,Osaka,Mango Avocado Roll,250,38,6,7,13
1841,Osaka,Smoked Salmon Skin Roll,200,20,8,8,13
1842,Osaka,Cucumber Roll,136,30,6,1,13
1843,Osaka,Eel Cucumber Roll,230,38,9,4,13
1844,Osaka,Tuna Avocado Roll,300,31,24,9,13
1845,Osaka,Shrimp Cucumber Roll,200,30,8,3,13
1846,Osaka,Boston Roll,280,38,20,6,13
1847,Osaka,Smoked Salmon Roll,300,38,13,9,13
1848,Osaka,Yellowtail Scallion Roll,180,28,8,2,13
1849,Osaka,Futo Roll,350,50,15,7,13
1850,Osaka,Oshinko Roll,136,30,2,1,13
1851,Osaka,Yellowtail Jalapeno Roll,245,27,24,7,13
1852,Osaka,Tuna Cucumber Roll,184,27,20,1,13
1853,Osaka,Mango Cucumber Roll,250,56,6,1,13
1854,Osaka,Shrimp Avocado Roll,350,50,15,9,13
1855,Osaka,Salmon Cucumber Roll,231,28,13,7,13
1856,Osaka,Chicken Fried Rice,450,58,20,14,13
1857,Osaka,Beef Fried Rice,350,45,15,12,13
1858,Osaka,Vegetable Fried Rice,300,58,7,5,13
1859,Osaka,Osaka Fried Rice,450,56,12,18,13
1860,Osaka,Shrimp Fried Rice,350,45,15,10,13
1861,Osaka,Yaki Udon,400,70,12,8,13
1862,Osaka,Seafood Yaki Udon,600,85,25,15,13
1863,Osaka,Salmon ,206,0,22,12,13
1864,Osaka,Yellowtail,120,0,20,5,13
1865,Osaka,Tuna,120,0,26,1,13
1866,Osaka,Octopus,80,2,15,1,13
1867,Osaka,Smoked Salmon,130,0,21,5,13
1868,Osaka,Eel,375,9,23,25,13
1869,Osaka,Tofu Skin,35,2,4,2,13
1870,Osaka,Crab Stick,40,0,4,1,13
1871,Osaka,Scallop,200,5,20,10,13
1872,Osaka,Surf Clam,100,4,17,1,13
1873,Osaka,Mackerel,230,0,20,16,13
1874,Osaka,Squid,175,8,30,3,13
1875,Osaka,Smelt Caviar,40,0,4,2,13
1876,Osaka,Egg Custard,222,16,9,14,13
1877,Osaka,Shrimp,200,5,24,10,13
1878,Osaka,Sashimi Dinner (18 pcs),450,5,60,20,13
1879,Osaka,Salmon Don,700,85,45,20,13
1880,Osaka,Spicy Trio Dinner,900,85,40,35,13
1881,Osaka,Sushi and Sashimi Dinner Combination,600,70,50,15,13
1882,Osaka,Chirashi Dinner (11 pcs),700,85,45,15,13
1883,Osaka,Unagi Don,600,86,25,15,13
1884,Osaka,Sushi Dinner,600,80,25,15,13
1885,Osaka,Love Boat for 2  Dinner,1100,130,80,30,13
1886,Osaka,Tri-Color Sushi  Dinner,500,60,40,10,13
1887,Osaka,Tuna Don,700,85,45,15,13
1888,Osaka,Osaka Roll,500,60,20,22,13
1889,Osaka,Panther Roll,400,50,20,15,13
1890,Osaka,College Roll,350,45,16,12,13
1891,Osaka,Tuna Lover Roll,300,26,24,9,13
1892,Osaka,Beaver Roll,300,28,24,9,13
1893,Osaka,Fantastic Roll,500,60,25,20,13
1894,Osaka,Double Happiness,500,50,20,22,13
1895,Osaka,Rock and Roll,290,26,15,12,13
1896,Osaka,Tiger Roll,500,65,20,18,13
1897,Osaka,Rainbow Roll,330,38,24,7,13
1898,Osaka,Dragon Roll,500,65,20,20,13
1899,Osaka,Pink Lady Roll,500,65,20,20,13
1900,Osaka,Salmon Lover Roll,300,26,13,15,13
1901,Osaka,Eastern Roll,500,65,20,18,13
1902,Osaka,Side of Spicy mayonnaise,100,1,0,11,13
1903,Osaka,Side of Yum Yum Sauce,150,2,0,16,13
1904,Osaka,Side of Eel Sauce,50,13,0,0,13
1905,Osaka,White Rice,200,45,4,0,13
1906,Osaka,Brown Rice,216,45,5,2,13
1907,Osaka,Side of Ginger Dressing,120,3,0,12,13
1908,Osaka,Canned Soda,140,39,0,0,13
1909,Osaka,Dasani Water,0,0,0,0,13
1910,Osaka,Soda (2 lt),800,216,0,0,13
1911,McDonald's®,10 pc. Chicken McNuggets®,440,26,24,27,14
1912,McDonald's®,20 pc. Chicken McNuggets® & Basket of Fries,890,65,48,53,14
1913,McDonald's®,McChicken®,400,39,14,21,14
1914,McDonald's®,Big Mac® Meal,1080,138,29,47,14
1915,McDonald's®,Filet-O-Fish®,380,39,18,18,14
1916,McDonald's®,2 McChicken® & Basket of Fries,910,102,34,45,14
1917,McDonald's®,6 pc. Chicken McNuggets®,250,15,14,15,14
1918,McDonald's®,10 pc. Chicken McNuggets® Meal,950,111,37,42,14
1919,McDonald's®,Double Cheeseburger,437,34,25,23,14
1920,McDonald's®,Big Mac®,550,45,25,29,14
1921,McDonald's®,Pens Dinner Pack,1500,170,30,80,14
1922,McDonald's®,OREO® McFlurry®,510,80,12,17,14
1923,McDonald's®,Filet-O-Fish® Meal,840,112,24,34,14
1924,McDonald's®,Medium French Fries,340,44,4,16,14
1925,McDonald's®,2 Cheeseburger Meal,950,111,51,44,14
1926,McDonald's®,Double Quarter Pounder® with Cheese,740,42,48,42,14
1927,McDonald's®,Medium Mango Pineapple Smoothie,220,49,3,1,14
1928,McDonald's®,2 Double Cheeseburger & Basket of Fries,1050,94,56,54,14
1929,McDonald's®,Quarter Pounder® with Cheese,520,41,31,28,14
1930,McDonald's®,20 pc. Chicken McNuggets®,890,59,53,53,14
1931,McDonald's®,Big Mac® Meal,1080,144,29,44,14
1932,McDonald's®,Medium French Fries,340,44,4,16,14
1933,McDonald's®,10 pc. Chicken McNuggets® Meal,950,111,37,42,14
1934,McDonald's®,Double Quarter Pounder® with Cheese Meal,1350,149,65,63,14
1935,McDonald's®,20 pc. Chicken McNuggets®,890,59,53,53,14
1936,McDonald's®,40 pc. Chicken McNuggets®,1770,118,87,106,14
1937,McDonald's®,McCrispy™,460,38,24,24,14
1938,McDonald's®,McCrispy™ Meal,1100,121,31,55,14
1939,McDonald's®,The Kerwin Frost Box10 pc. Chicken McNuggets Meal,930,118,29,42,14
1940,McDonald's®,The Kerwin Frost Box10 pc. Chicken McNuggets Meal,940,118,29,42,14
1941,McDonald's®,The Kerwin Frost Box Big Mac Meal,1080,104,30,61,14
1942,McDonald's®,Filet-O-Fish® Meal,840,106,26,34,14
1943,McDonald's®,Big Mac® Meal,1080,144,29,47,14
1944,McDonald's®,Deluxe McCrispy™ Meal,1100,135,35,45,14
1945,McDonald's®,2 Cheeseburger Meal,950,102,51,49,14
1946,McDonald's®,Quarter Pounder® with Cheese Meal,1050,104,46,53,14
1947,McDonald's®,Double Quarter Pounder® with Cheese Meal,1270,142,65,54,14
1948,McDonald's®,Bacon Quarter Pounder® with Cheese Meal,1100,136,51,45,14
1949,McDonald's®,Deluxe Spicy McCrispy™ Meal,1030,135,28,45,14
1950,McDonald's®,Quarter Pounder® with Cheese Deluxe Meal,1050,111,45,45,14
1951,McDonald's®,McCrispy™ Meal,1100,135,30,55,14
1952,McDonald's®,Spicy McCrispy™ Meal,930,118,28,40,14
1953,McDonald's®,The Kerwin Frost Box Big Mac Meal,1080,149,29,44,14
1954,McDonald's®,6 pc. Chicken McNuggets®,250,15,14,15,14
1955,McDonald's®,10 pc. Chicken McNuggets®,420,26,24,25,14
1956,McDonald's®,10 pc. Chicken McNuggets® Meal,940,118,29,42,14
1957,McDonald's®,6 pc. Chicken McNuggets® Meal,940,119,29,42,14
1958,McDonald's®,20 pc. Chicken McNuggets®,890,54,59,53,14
1959,McDonald's®,4 pc. Chicken McNuggets®,193,11,10,12,14
1960,McDonald's®,40 pc. Chicken McNuggets®,1770,118,87,106,14
1961,McDonald's®,The Kerwin Frost Box10 pc. Chicken McNuggets Meal,940,118,29,42,14
1962,McDonald's®,Medium French Fries,340,44,4,16,14
1963,McDonald's®,Basket of Fries,670,84,8,32,14
1964,McDonald's®,20 pc. Chicken McNuggets® & Basket of Fries,890,65,58,48,14
1965,McDonald's®,2 McChicken® & Basket of Fries,1270,137,37,63,14
1966,McDonald's®,Pens Dinner Pack,1500,160,75,60,14
1967,McDonald's®,4 Cheeseburgers and 20 pc. Chicken McNuggets®  with Basket of Fries Bundle,2240,253,104,108,14
1968,McDonald's®,Basket of Fries,670,84,8,32,14
1969,McDonald's®,2 Double Cheeseburger & Basket of Fries,1270,116,65,67,14
1970,McDonald's®,13 Cookie Tote,1950,220,20,100,14
1971,McDonald's®,40 pc. Chicken McNuggets®,1770,118,87,106,14
1972,McDonald's®,OREO® McFlurry®,510,80,12,17,14
1973,McDonald's®,Hot Fudge Sundae,330,53,8,9,14
1974,McDonald's®,M&M® McFlurry®,630,96,13,21,14
1975,McDonald's®,Medium Vanilla Shake,640,107,14,15,14
1976,McDonald's®,Medium Chocolate Shake,560,91,12,15,14
1977,McDonald's®,Medium Strawberry Shake,550,91,12,15,14
1978,McDonald's®,2 Cookies,320,42,4,16,14
1979,McDonald's®,Plain Sundae,200,30,5,5,14
1980,McDonald's®,Apple Pie,240,34,2,11,14
1981,McDonald's®,1 Cookie,160,21,2,8,14
1982,McDonald's®,13 Cookie Tote,1700,213,20,85,14
1983,McDonald's®,Caramel Sundae,340,60,7,8,14
1984,McDonald's®,Holiday Pie,260,34,3,13,14
1985,McDonald's®,6 pc. Chicken McNuggets® Happy Meal®,475,53,15,23,14
1986,McDonald's®,Hamburger Happy Meal®,475,61,15,20,14
1987,McDonald's®,4 pc. Chicken McNugget® Happy Meal®,475,61,15,20,14
1988,McDonald's®,Sweet N Sour Dipping Sauce,50,12,0,0,14
1989,McDonald's®,Creamy Ranch Sauce,110,1,0,12,14
1990,McDonald's®,Ketchup Packet,10,2,0,0,14
1991,McDonald's®,Spicy Buffalo,30,2,0,2,14
1992,McDonald's®,Hot Mustard Dipping Sauce,60,11,1,2,14
1993,McDonald's®,Mayonnaise Packet,100,0,0,11,14
1994,McDonald's®,Honey Mustard,60,11,0,2,14
1995,McDonald's®,Tangy BBQ Dipping Sauce,45,11,0,0,14
1996,McDonald's®,Pepper Packet,0,0,0,0,14
1997,McDonald's®,Butter,36,0,0,4,14
1998,McDonald's®,Honey Packet,43,11,0,0,14
1999,McDonald's®,Hot Picante Salsa,10,2,0,0,14
2000,McDonald's®,Strawberry Preserve,50,13,0,0,14
2001,McDonald's®,Syrup,110,28,0,0,14
2002,McDonald's®,Salt Packet,0,0,0,0,14
2003,McDonald's®,Creamer Packet,20,0,0,2,14
2004,McDonald's®,Sugar Packet,15,4,0,0,14
2005,McDonald's®,Equal Packet,0,1,0,0,14
2006,McDonald's®,Splenda Packet,0,1,0,0,14
2007,McDonald's®,Mustard Packet,3,0,0,0,14
2008,McDonald's®,Grape Jam,50,13,0,0,14
2009,McDonald's®,Mild Picante Salsa,10,2,0,0,14
2010,McDonald's®,Apple Slices,15,4,0,0,14
2011,McDonald's®,3 Half Strips Bacon,80,0,6,6,14
2012,McDonald's®,Medium Caramel Frappé,550,89,8,20,14
2013,McDonald's®,Medium Iced Caramel Latte,250,42,8,7,14
2014,McDonald's®,Medium Iced Coffee,180,24,2,8,14
2015,McDonald's®,Medium Mocha Frappé,560,88,7,24,14
2016,McDonald's®,Medium Premium Hot Chocolate,380,52,12,14,14
2017,McDonald's®,Medium Iced French Vanilla Latte,250,42,8,4,14
2018,McDonald's®,Medium Iced Caramel Coffee,180,30,2,6,14
2019,McDonald's®,Medium Decaf Coffee,0,0,0,0,14
2020,McDonald's®,Medium Mocha,310,49,8,9,14
2021,McDonald's®,Medium Iced Caramel Mocha,350,50,8,13,14
2022,McDonald's®,Medium Hot Tea,0,0,0,0,14
2023,McDonald's®,Medium Premium Roast Coffee,0,0,0,0,14
2024,McDonald's®,Medium Iced Pumpkin Coffee,260,42,3,9,14
2025,McDonald's®,Medium Iced Hazelnut Coffee,180,29,2,7,14
2026,McDonald's®,Medium Iced French Vanilla Coffee,180,30,1,6,14
2027,McDonald's®,Medium Iced Sugar Free Vanilla Coffee,180,1,1,0,14
2028,McDonald's®,Medium Caramel Hot Chocolate,370,59,8,11,14
2029,McDonald's®,Medium Caramel Macchiato,270,42,10,7,14
2030,McDonald's®,Medium Iced Caramel Macchiato,210,42,7,4,14
2031,McDonald's®,Medium Iced Mocha,350,55,3,13,14
2032,McDonald's®,Medium Caramel Mocha,370,51,10,13,14
2033,McDonald's®,Medium Pumpkin Latte,340,52,11,9,14
2034,McDonald's®,Medium Latte,190,15,9,9,14
2035,McDonald's®,Medium Caramel Latte,250,42,8,6,14
2036,McDonald's®,Medium Hazelnut Latte,250,31,10,9,14
2037,McDonald's®,Medium Iced Pumpkin Latte,290,45,11,8,14
2038,McDonald's®,Medium French Vanilla Latte,250,35,10,7,14
2039,McDonald's®,Medium Sugar Free Vanilla latte,160,19,11,6,14
2040,McDonald's®,Medium Iced Latte,130,18,6,3,14
2041,McDonald's®,Medium Iced Hazelnut Latte,250,44,7,0,14
2042,McDonald's®,Medium Iced Sugar Free Vanilla Latte,100,15,8,2,14
2043,McDonald's®,Medium Cappuccino,130,10,7,7,14
2044,McDonald's®,Medium Vanilla Cappuccino,210,31,8,6,14
2045,McDonald's®,Medium Sugar Free Vanilla Cappuccino,120,15,8,3,14
2046,McDonald's®,Medium Hazelnut Cappuccino,180,24,8,5,14
2047,McDonald's®,Medium Caramel Cappuccino,270,42,8,8,14
2048,McDonald's®,Medium Americano,15,3,1,0,14
2049,McDonald's®,Medium Frozen Coca-Cola®,200,54,0,0,14
2050,McDonald's®,Medium Sweet Iced Tea,90,22,0,0,14
2051,McDonald's®,Medium Hi-C® Orange,186,49,0,0,14
2052,McDonald's®,Medium Coke®,200,53,0,0,14
2053,McDonald's®,Medium Sprite®,200,53,0,0,14
2054,McDonald's®,DASANI® Bottled Water,0,0,0,0,14
2055,McDonald's®,Medium Diet Coke®,0,0,0,0,14
2056,McDonald's®,Medium Strawberry Banana Smoothie,210,51,3,1,14
2057,McDonald's®,Medium Dr Pepper®,200,54,0,0,14
2058,McDonald's®,Medium Fanta® Orange,200,56,0,0,14
2059,McDonald's®,Medium Unsweetened Iced Tea,0,0,0,0,14
2060,McDonald's®,Medium Minute Maid® Orange Juice,190,46,2,0,14
2061,McDonald's®,Honest Kids® Organic Apple Juice Drink,35,9,0,0,14
2062,McDonald's®,Medium Root Beer,200,52,0,0,14
2063,McDonald's®,Milk,103,12,8,2,14
2064,McDonald's®,Medium Coke Zero®,0,0,0,0,14
2065,McDonald's®,Medium Mango Pineapple Smoothie,200,50,3,1,14
2066,McDonald's®,Chocolate Milk,130,20,8,2.5,14
2067,McDonald's®,Medium Frozen Hawaiian Punch®,270,70,0,0,14
2068,McDonald's®,Medium Frozen Fanta® Blue Raspberry,200,53,0,0,14
2069,McDonald's®,Medium Hot Tea,0,0,0,0,14
2070,McDonald's®,McChicken®,400,39,14,21,14
2071,McDonald's®,Filet-O-Fish®,390,38,18,19,14
2072,McDonald's®,Double Cheeseburger,450,34,25,24,14
2073,McDonald's®,Cheeseburger,300,33,15,12,14
2074,McDonald's®,Bacon Quarter Pounder® with Cheese,620,45,37,35,14
2075,McDonald's®,Triple Cheeseburger,520,34,37,28,14
2076,McDonald's®,Big Mac®,550,45,25,29,14
2077,McDonald's®,McDouble®,400,33,22,20,14
2078,McDonald's®,Deluxe Spicy McCrispy™,530,45,27,28,14
2079,McDonald's®,Deluxe McCrispy™,530,45,27,29,14
2080,McDonald's®,Quarter Pounder® with Cheese,520,41,31,28,14
2081,McDonald's®,Spicy McCrispy™,530,45,25,30,14
2082,McDonald's®,Double Quarter Pounder® with Cheese,740,42,48,42,14
2083,McDonald's®,Double Hamburger,400,32,25,20,14
2084,McDonald's®,Bacon McDouble®,450,34,28,24,14
2085,McDonald's®,McCrispy™,480,39,22,27,14
2086,McDonald's®,Hamburger,250,31,12,9,14
2087,McDonald's®,Quarter Pounder® with Cheese Deluxe,650,42,37,38,14
2088,McDonald's®,Bacon Cheeseburger,400,33,20,22,14
2089,McDonald's®,Hash Browns,150,15,1,9,14
2090,McDonald's®,OREO® McFlurry®,510,80,12,17,14
2091,McDonald's®,Sausage Egg McMuffin® Meal,900,75,34,48,14
2092,McDonald's®,Sausage Burrito,310,26,13,17,14
2093,McDonald's®,Breakfast McMuffin® Bundle,2030,182,85,118,14
2094,McDonald's®,Egg McMuffin® Meal,450,30,21,28,14
2095,McDonald's®,Sausage & Egg McMuffin®,480,30,21,30,14
2096,McDonald's®,"Sausage, Egg & Cheese McGriddles®",550,45,20,33,14
2097,McDonald's®,Egg McMuffin®,300,30,17,12,14
2098,McDonald's®,Medium Mango Pineapple Smoothie,200,50,2,1,14
2099,McDonald's®,Steak Egg Cheese Bagel,670,56,33,35,14
2100,McDonald's®,Hot Fudge Sundae,330,53,8,9,14
2101,McDonald's®,"Bacon, Egg & Cheese McGriddles®",430,45,19,22,14
2102,McDonald's®,Steak & Egg McMuffin®,430,31,26,23,14
2103,McDonald's®,Medium Strawberry Banana Smoothie,250,59,2,1,14
2104,McDonald's®,McChicken® Biscuit,420,44,14,22,14
2105,McDonald's®,"Sausage, Egg and Cheese McGriddles® Meal",770,75,28,46,14
2106,McDonald's®,"Bacon, Egg & Cheese McGriddles® Meal",570,75,28,19,14
2107,McDonald's®,Steak Egg Biscuit,540,44,25,30,14
2108,McDonald's®,Chicken McGriddles®,390,48,15,16,14
2109,McDonald's®,Hash Browns,150,15,1,9,14
2110,McDonald's®,Big Breakfast® with Hotcakes,1340,155,36,64,14
2111,McDonald's®,Sausage & Egg McMuffin®,480,30,21,30,14
2112,McDonald's®,Sausage Egg McMuffin® Meal,780,60,34,45,14
2113,McDonald's®,"Sausage, Egg and Cheese McGriddles® Meal",780,91,28,36,14
2114,McDonald's®,Steak Egg Cheese Bagel Meal,940,103,39,42,14
2115,McDonald's®,Medium Iced Coffee,180,29,2,6,14
2116,McDonald's®,Bacon Egg Cheese Biscuit Meal,600,59,26,30,14
2117,McDonald's®,Medium French Vanilla Latte,250,35,10,7,14
2118,McDonald's®,Big Breakfast® with Bacon & Hotcakes,1090,111,36,56,14
2119,McDonald's®,Big Breakfast® with Hotcakes,1340,155,36,64,14
2120,McDonald's®,Hotcakes and Sausage,780,101,15,33,14
2121,McDonald's®,Big Breakfast®,750,56,28,48,14
2122,McDonald's®,Hotcakes,580,101,9,15,14
2123,McDonald's®,2 Sausage Burrito Meal,950,95,36,48,14
2124,McDonald's®,Sausage McMuffin® Meal,565,48,20,33,14
2125,McDonald's®,Bacon Egg Cheese Bagel Meal,570,56,26,30,14
2126,McDonald's®,Sausage Egg McMuffin® Meal,750,60,34,40,14
2127,McDonald's®,"Sausage, Egg and Cheese McGriddles® Meal",770,75,28,41,14
2128,McDonald's®,Chicken McGriddles® Meal,780,101,27,29,14
2129,McDonald's®,"Steak, Egg & Cheese McMuffin® Meal",840,81,36,45,14
2130,McDonald's®,Steak Egg Cheese Bagel Meal,950,111,33,41,14
2131,McDonald's®,Egg McMuffin® Meal,450,30,21,28,14
2132,McDonald's®,Sausage Egg Biscuit Meal,810,72,26,46,14
2133,McDonald's®,"Bacon, Egg & Cheese McGriddles® Meal",570,48,28,30,14
2134,McDonald's®,McChicken® Biscuit Meal,780,85,27,36,14
2135,McDonald's®,Sausage Egg Cheese Bagel Meal,770,56,34,45,14
2136,McDonald's®,Bacon Egg Cheese Biscuit Meal,600,54,27,32,14
2137,McDonald's®,Steak Egg Biscuit Meal,740,57,33,41,14
2138,McDonald's®,Hash Browns,150,15,1,9,14
2139,McDonald's®,Sausage,170,1,7,15,14
2140,McDonald's®,Scrambled Eggs,140,1,12,9,14
2141,McDonald's®,Apple Slices,15,4,0,0,14
2142,McDonald's®,Oatmeal,320,64,6,4,14
2143,McDonald's®,Round Egg,70,1,6,5,14
2144,McDonald's®,2 Half Strips Bacon,42,0,3,3,14
2145,McDonald's®,Medium Caramel Frappé,450,67,7,17,14
2146,McDonald's®,Medium Mocha Frappé,560,88,7,24,14
2147,McDonald's®,Medium Iced Coffee,180,30,2,4,14
2148,McDonald's®,Medium Iced Caramel Latte,250,42,7,6,14
2149,McDonald's®,Medium Iced Mocha,310,49,8,11,14
2150,McDonald's®,Medium Latte,190,18,9,7,14
2151,McDonald's®,Medium Iced French Vanilla Latte,250,42,8,6,14
2152,McDonald's®,Medium Sugar Free Vanilla latte,160,24,11,4,14
2153,McDonald's®,Medium Iced Caramel Macchiato,250,42,7,6,14
2154,McDonald's®,Medium Premium Roast Coffee,0,0,0,0,14
2155,McDonald's®,Medium Iced Caramel Mocha,350,54,8,11,14
2156,McDonald's®,Medium Mocha,310,49,8,11,14
2157,McDonald's®,Medium Iced Pumpkin Coffee,180,30,2,4,14
2158,McDonald's®,Medium Decaf Coffee,0,0,0,0,14
2159,McDonald's®,Medium Hot Tea,0,0,0,0,14
2160,McDonald's®,Medium Iced Caramel Coffee,180,30,2,4,14
2161,McDonald's®,Medium Iced Hazelnut Coffee,180,29,2,6,14
2162,McDonald's®,Medium Iced French Vanilla Coffee,190,26,1,8,14
2163,McDonald's®,Medium Iced Sugar Free Vanilla Coffee,170,2,1,11,14
2164,McDonald's®,Medium Premium Hot Chocolate,370,52,11,13,14
2165,McDonald's®,Medium Caramel Hot Chocolate,370,53,12,12,14
2166,McDonald's®,Medium Caramel Macchiato,210,34,7,5,14
2167,McDonald's®,Medium Caramel Mocha,370,52,8,14,14
2168,McDonald's®,Medium Pumpkin Latte,340,52,12,9,14
2169,McDonald's®,Medium Caramel Latte,250,35,11,7,14
2170,McDonald's®,Medium Hazelnut Latte,270,42,10,8,14
2171,McDonald's®,Medium French Vanilla Latte,250,35,9,7,14
2172,McDonald's®,Medium Iced Pumpkin Latte,260,42,9,6,14
2173,McDonald's®,Medium Iced Latte,130,18,6,3.5,14
2174,McDonald's®,Medium Iced Hazelnut Latte,250,33,7,8,14
2175,McDonald's®,Medium Iced Sugar Free Vanilla Latte,100,15,8,0,14
2176,McDonald's®,Medium Cappuccino,130,12,7,5,14
2177,McDonald's®,Medium Vanilla Cappuccino,130,20,6,3,14
2178,McDonald's®,Medium Sugar Free Vanilla Cappuccino,120,18,8,3,14
2179,McDonald's®,Medium Hazelnut Cappuccino,130,20,6,3,14
2180,McDonald's®,Medium Caramel Cappuccino,210,30,8,6,14
2181,McDonald's®,Medium Americano,15,3,1,0,14
2182,McDonald's®,Hot Fudge Sundae,330,53,8,9,14
2183,McDonald's®,OREO® McFlurry®,510,80,12,17,14
2184,McDonald's®,Medium Chocolate Shake,630,103,14,17,14
2185,McDonald's®,Medium Strawberry Shake,550,91,12,15,14
2186,McDonald's®,Plain Sundae,200,30,5,6,14
2187,McDonald's®,M&M® McFlurry®,630,96,13,21,14
2188,McDonald's®,2 Cookies,310,42,4,15,14
2189,McDonald's®,Medium Vanilla Shake,560,91,12,15,14
2190,McDonald's®,13 Cookie Tote,1950,290,23,85,14
2191,McDonald's®,Caramel Sundae,340,60,7,8,14
2192,McDonald's®,1 Cookie,170,22,2,8,14
2193,McDonald's®,Apple Pie,240,34,2,11,14
2194,McDonald's®,Holiday Pie,260,32,4,13,14
2195,McDonald's®,Ketchup Packet,10,3,0,0,14
2196,McDonald's®,Creamy Ranch Sauce,110,1,0,12,14
2197,McDonald's®,Spicy Buffalo,60,3,0,5,14
2198,McDonald's®,Mayonnaise Packet,100,0,0,11,14
2199,McDonald's®,Sweet N Sour Dipping Sauce,50,11,0,0,14
2200,McDonald's®,Tangy BBQ Dipping Sauce,45,11,0,0,14
2201,McDonald's®,Honey Mustard,60,11,0,2,14
2202,McDonald's®,Hot Mustard Dipping Sauce,60,6,0,3,14
2203,McDonald's®,Pepper Packet,0,0,0,0,14
2204,McDonald's®,Hot Picante Salsa,10,2,0,0,14
2205,McDonald's®,Honey Packet,50,12,0,0,14
2206,McDonald's®,Syrup,110,28,0,0,14
2207,McDonald's®,Strawberry Preserve,50,13,0,0,14
2208,McDonald's®,Creamer Packet,20,1,0,2,14
